,Country,Year,population,Value,protein_supply,consumption
2733,guatemala,1964,4730.54,605000.0,54.66,5.64
2734,guatemala,1965,4869.715999999999,616000.0,53.51,5.51
2735,guatemala,1966,5013.153,627000.0,53.0,5.46
2736,guatemala,1967,5160.609,636000.0,53.81,5.39
2737,guatemala,1968,5311.615,633000.0,54.2,5.4
2738,guatemala,1969,5465.512,640000.0,54.66,5.28
2739,guatemala,1970,5621.7919999999995,637000.0,54.65,5.13
2740,guatemala,1971,5780.48,652000.0,54.13,5.16
2741,guatemala,1972,5941.566999999999,667000.0,53.75,5.12
2742,guatemala,1973,6104.53,675000.0,54.24,5.06
2743,guatemala,1974,6268.706999999999,685000.0,53.45,5.0
2744,guatemala,1975,6433.728,693799.0,54.78,4.77
2745,guatemala,1976,6599.214,665836.0,53.75,4.38
2746,guatemala,1977,6765.516,841602.0,54.09,5.53
2747,guatemala,1978,6933.906,849777.0,54.87,5.48
2748,guatemala,1979,7106.145,866500.0,54.19,5.41
2749,guatemala,1980,7283.459,1070400.0,54.02,6.33
2750,guatemala,1981,7466.488,919200.0,60.08,5.18
2751,guatemala,1982,7654.819,984000.0,57.0,5.59
2752,guatemala,1983,7847.472,1052400.0,54.96,5.81
2753,guatemala,1984,8042.897,1125600.0,52.2,6.05
2754,guatemala,1985,8240.06,1203600.0,57.34,6.51
2755,guatemala,1986,8438.604,1274520.0,59.3,6.58
2756,guatemala,1987,8639.108,1349606.0,61.24,6.71
2757,guatemala,1988,8842.575,1429123.0,61.37,7.06
2758,guatemala,1989,9050.465,1289827.0,56.53,6.74
2759,guatemala,1990,9263.813,1333757.0,59.97,6.63
2760,guatemala,1991,9483.27,1498105.0,58.69,6.75
2761,guatemala,1992,9708.544,1595570.0,58.46,7.06
2762,guatemala,1993,9938.692,1801392.0,59.27,7.85
2763,guatemala,1994,10172.296999999999,1908956.0,60.09,8.19
2764,guatemala,1995,10408.489,2073870.0,58.16,8.65
2765,guatemala,1996,10646.673999999999,2177563.0,58.43,8.87
2766,guatemala,1997,10887.633999999998,1820000.0,56.06,7.95
2767,guatemala,1998,11133.501,1720000.0,56.96,7.19
2768,guatemala,1999,11387.203000000001,1608607.0,55.33,6.64
2769,guatemala,2000,11650.743,1620000.0,54.85,6.59
2770,guatemala,2001,11924.946000000002,2600000.0,57.93,10.73
2771,guatemala,2002,12208.848,3577377.0,61.38,14.5
2772,guatemala,2003,12500.478000000001,3701758.0,60.18,14.66
2773,guatemala,2004,12796.925,3768840.0,59.84,14.5
2774,guatemala,2005,13096.028,3832920.0,59.79,14.49
2775,guatemala,2006,13397.021,3961080.0,61.75,14.52
2776,guatemala,2007,13700.327,4078080.0,61.62,14.53
2777,guatemala,2008,14006.428,4213440.0,60.22,14.6
2778,guatemala,2009,14316.263,4280760.0,63.26,14.55
2779,guatemala,2010,14630.417,4394880.0,63.71,14.6
2780,guatemala,2011,14948.801000000001,4489920.0,63.88,14.55
2781,guatemala,2012,15270.771,4635000.0,64.57,14.58
2782,guatemala,2013,15595.816,4786128.0,63.73,14.61
2783,guinea,1961,3552.065,93000.0,43.47,0.74
2784,guinea,1962,3611.429,96000.0,42.9,0.76
2785,guinea,1963,3672.5559999999996,99000.0,41.27,0.77
2786,guinea,1964,3735.9159999999997,102000.0,45.07,0.78
2787,guinea,1965,3801.705,105000.0,42.77,0.79
2788,guinea,1966,3870.203,108000.0,42.69,0.8
2789,guinea,1967,3941.053,111000.0,43.44,0.8
2790,guinea,1968,4013.055,114000.0,43.15,0.81
2791,guinea,1969,4084.6,117000.0,42.19,0.82
2792,guinea,1970,4154.605,114000.0,43.27,0.79
2793,guinea,1971,4223.0509999999995,108000.0,44.2,0.74
2794,guinea,1972,4290.534000000001,121300.0,43.83,0.82
2795,guinea,1973,4357.357,130200.0,45.68,0.88
2796,guinea,1974,4424.03,140300.0,46.06,0.94
2797,guinea,1975,4491.248,151200.0,46.9,1.02
2798,guinea,1976,4559.242,159000.0,47.99,1.06
2799,guinea,1977,4628.877,168000.0,48.36,1.11
2800,guinea,1978,4702.376,180000.0,49.73,1.19
2801,guinea,1979,4782.495,181500.0,52.92,1.19
2802,guinea,1980,4871.435,183000.0,52.68,1.18
2803,guinea,1981,4969.592000000001,184500.0,54.78,1.17
2804,guinea,1982,5077.082,180000.0,53.29,1.12
2805,guinea,1983,5195.445,181500.0,52.82,1.1
2806,guinea,1984,5326.361999999999,180000.0,55.52,1.06
2807,guinea,1985,5470.701999999999,171000.0,54.73,0.98
2808,guinea,1986,5629.418000000001,210000.0,54.78,1.17
2809,guinea,1987,5801.326,210000.0,54.45,1.14
2810,guinea,1988,5982.486,216000.0,56.91,1.13
2811,guinea,1989,6167.475,222000.0,55.97,1.12
2812,guinea,1990,6352.283,228000.0,54.61,1.1
2813,guinea,1991,6534.939,234000.0,54.18,1.07
2814,guinea,1992,6716.0380000000005,246000.0,53.71,1.06
2815,guinea,1993,6897.166,252000.0,52.47,1.03
2816,guinea,1994,7081.116,264000.0,52.95,1.02
2817,guinea,1995,7269.625,276000.0,50.39,1.03
2818,guinea,1996,7463.781999999999,288000.0,49.98,1.04
2819,guinea,1997,7662.075,300000.0,49.8,1.05
2820,guinea,1998,7860.781,318000.0,49.54,1.09
2821,guinea,1999,8054.743,336000.0,50.74,1.13
2822,guinea,2000,8240.73,348000.0,51.27,1.16
2823,guinea,2001,8417.081,369000.0,51.28,1.21
2824,guinea,2002,8586.074,476515.0,51.4,1.54
2825,guinea,2003,8753.093,460000.0,52.35,1.46
2826,guinea,2004,8925.743,495000.0,52.38,1.54
2827,guinea,2005,9109.581,531000.0,51.54,1.65
2828,guinea,2006,9307.425,563000.0,52.49,1.68
2829,guinea,2007,9518.162,597000.0,52.3,1.74
2830,guinea,2008,9738.792,633000.0,53.55,1.8
2831,guinea,2009,9964.469000000001,671000.0,55.05,1.85
2832,guinea,2010,10192.176,675000.0,55.14,1.81
2833,guinea,2011,10420.472,700000.0,54.58,1.84
2834,guinea,2012,10652.031,700000.0,55.28,1.89
2835,guinea,2013,10892.817,700000.0,55.93,1.95
2836,guineabissau,1961,622.761,2880.0,31.53,0.18
2837,guineabissau,1962,628.883,2880.0,30.84,0.18
2838,guineabissau,1963,635.011,2880.0,31.39,0.18
2839,guineabissau,1964,641.812,3160.0,31.77,0.21
2840,guineabissau,1965,649.79,3160.0,31.98,0.21
2841,guineabissau,1966,658.9939999999999,3600.0,32.68,0.21
2842,guineabissau,1967,669.237,3600.0,32.41,0.21
2843,guineabissau,1968,680.432,4040.0,30.51,0.24
2844,guineabissau,1969,692.4069999999999,4040.0,32.84,0.23
2845,guineabissau,1970,704.939,4040.0,31.33,0.23
2846,guineabissau,1971,718.3639999999999,4320.0,33.74,0.25
2847,guineabissau,1972,732.523,4320.0,30.28,0.25
2848,guineabissau,1973,746.173,4320.0,32.76,0.24
2849,guineabissau,1974,757.674,4560.0,31.29,0.23
2850,guineabissau,1975,765.9889999999999,4800.0,34.05,0.25
2851,guineabissau,1976,770.421,5040.0,36.8,0.25
2852,guineabissau,1977,771.737,5280.0,36.82,0.27
2853,guineabissau,1978,772.1419999999999,5520.0,41.08,0.27
2854,guineabissau,1979,774.7260000000001,5600.0,40.06,0.27
2855,guineabissau,1980,781.677,6000.0,42.13,0.29
2856,guineabissau,1981,793.806,6350.0,45.2,0.31
2857,guineabissau,1982,810.405,6800.0,46.07,0.33
2858,guineabissau,1983,830.207,7400.0,44.38,0.34
2859,guineabissau,1984,851.2760000000001,8250.0,44.34,0.38
2860,guineabissau,1985,872.163,9200.0,46.1,0.39
2861,guineabissau,1986,892.5219999999999,10300.0,44.11,0.42
2862,guineabissau,1987,912.7539999999999,10800.0,45.75,0.45
2863,guineabissau,1988,933.045,10800.0,44.82,0.45
2864,guineabissau,1989,953.79,11000.0,44.77,0.44
2865,guineabissau,1990,975.2610000000001,10400.0,44.59,0.39
2866,guineabissau,1991,997.5219999999999,12200.0,46.86,0.45
2867,guineabissau,1992,1020.35,12200.0,46.32,0.44
2868,guineabissau,1993,1043.423,12500.0,46.63,0.45
2869,guineabissau,1994,1066.346,12000.0,46.49,0.42
2870,guineabissau,1995,1088.854,12000.0,46.72,0.41
2871,guineabissau,1996,1110.833,14400.0,44.72,0.47
2872,guineabissau,1997,1132.51,18700.0,43.05,0.59
2873,guineabissau,1998,1154.371,18700.0,42.03,0.6
2874,guineabissau,1999,1177.131,20150.0,42.78,0.63
2875,guineabissau,2000,1201.3010000000002,20150.0,44.16,0.64
2876,guineabissau,2001,1227.106,24500.0,44.63,0.78
2877,guineabissau,2002,1254.453,22560.0,44.0,0.67
2878,guineabissau,2003,1283.305,22560.0,42.48,0.63
2879,guineabissau,2004,1313.4920000000002,23000.0,43.0,0.65
2880,guineabissau,2005,1344.93,23520.0,43.48,0.65
2881,guineabissau,2006,1377.5810000000001,25000.0,43.38,0.68
2882,guineabissau,2007,1411.543,26000.0,43.61,0.69
2883,guineabissau,2008,1446.9360000000001,27000.0,44.28,0.7
2884,guineabissau,2009,1483.921,28000.0,43.55,0.71
2885,guineabissau,2010,1522.599,28000.0,44.28,0.69
2886,guineabissau,2011,1562.989,29150.0,44.09,0.69
2887,guineabissau,2012,1604.979,29200.0,43.77,0.71
2888,guineabissau,2013,1648.255,29200.0,44.04,0.69
2889,guyana,1961,589.274,34500.0,56.2,2.64
2890,guyana,1962,606.285,36000.0,55.12,2.68
2891,guyana,1963,622.575,40500.0,54.63,2.96
2892,guyana,1964,637.845,43200.0,57.24,3.07
2893,guyana,1965,651.868,44000.0,55.46,3.08
2894,guyana,1966,664.5210000000001,45000.0,56.99,3.1
2895,guyana,1967,675.8710000000001,53000.0,57.77,3.64
2896,guyana,1968,686.1460000000001,59000.0,57.0,3.83
2897,guyana,1969,695.745,75000.0,58.52,4.79
2898,guyana,1970,704.934,86000.0,56.38,5.34
2899,guyana,1971,713.684,100000.0,54.79,6.16
2900,guyana,1972,721.948,110000.0,52.79,6.81
2901,guyana,1973,729.916,128000.0,54.25,7.87
2902,guyana,1974,737.847,130000.0,58.52,7.89
2903,guyana,1975,745.841,136000.0,60.36,8.33
2904,guyana,1976,754.1010000000001,144000.0,61.15,8.93
2905,guyana,1977,762.424,156000.0,64.62,9.27
2906,guyana,1978,770.125,140000.0,61.56,8.48
2907,guyana,1979,776.2539999999999,140000.0,59.81,8.51
2908,guyana,1980,780.153,128000.0,61.42,7.76
2909,guyana,1981,781.732,132000.0,62.57,7.83
2910,guyana,1982,781.2460000000001,92000.0,54.71,5.6
2911,guyana,1983,778.948,54000.0,54.91,3.33
2912,guyana,1984,775.2189999999999,54000.0,54.66,3.31
2913,guyana,1985,770.435,42000.0,55.54,2.62
2914,guyana,1986,764.446,42000.0,56.83,2.63
2915,guyana,1987,757.448,50000.0,56.98,3.11
2916,guyana,1988,750.6389999999999,54000.0,57.13,3.44
2917,guyana,1989,745.585,32000.0,56.71,2.22
2918,guyana,1990,743.309,32000.0,58.38,2.05
2919,guyana,1991,744.4739999999999,5310.0,61.19,0.36
2920,guyana,1992,748.602,7300.0,66.76,0.4
2921,guyana,1993,754.1439999999999,8500.0,70.6,0.45
2922,guyana,1994,758.8960000000001,18010.0,69.57,1.05
2923,guyana,1995,761.291,30390.0,70.71,1.8
2924,guyana,1996,760.795,38490.0,71.58,2.02
2925,guyana,1997,757.97,30350.0,76.47,1.89
2926,guyana,1998,753.778,24050.0,79.31,1.53
2927,guyana,1999,749.674,25700.0,81.04,1.41
2928,guyana,2000,746.715,30120.0,79.9,1.93
2929,guyana,2001,745.206,25700.0,75.69,1.73
2930,guyana,2002,744.789,17370.0,76.9,1.15
2931,guyana,2003,745.143,9272.0,80.26,0.3
2932,guyana,2004,745.737,21467.0,77.04,1.62
2933,guyana,2005,746.163,24125.0,76.91,1.42
2934,guyana,2006,746.3430000000001,5400.0,72.13,0.97
2935,guyana,2007,746.4739999999999,9839.0,73.59,0.08
2936,guyana,2008,746.817,19800.0,74.12,1.27
2937,guyana,2009,747.7180000000001,18914.0,73.93,0.37
2938,guyana,2010,749.436,14169.0,75.52,0.81
2939,guyana,2011,752.028,23508.0,74.9,1.3
2940,guyana,2012,755.3989999999999,21234.0,78.23,1.22
2941,guyana,2013,759.285,17965.0,79.51,0.79
2942,haiti,1961,3941.9440000000004,32500.0,43.32,0.35
2943,haiti,1962,4019.173,33000.0,43.86,0.35
2944,haiti,1963,4097.755,33500.0,44.07,0.35
2945,haiti,1964,4177.637,34000.0,42.29,0.35
2946,haiti,1965,4258.732,34500.0,44.59,0.35
2947,haiti,1966,4341.318,35000.0,44.04,0.34
2948,haiti,1967,4425.303,36000.0,44.06,0.34
